logs__queries__correct,logs__queries__error,logs__users,logs__timestamp,dia,mes,aux,año,time,hora,min
227,3,222,22/8/18 2:30,22,8,18 2:30,18,2:30,2,30
228,3,231,22/8/18 2:45,22,8,18 2:45,18,2:45,2,45
187,4,191,22/8/18 3:00,22,8,18 3:00,18,3:00,3,0
179,6,185,22/8/18 3:15,22,8,18 3:15,18,3:15,3,15
164,5,169,22/8/18 3:30,22,8,18 3:30,18,3:30,3,30
112,7,119,22/8/18 3:45,22,8,18 3:45,18,3:45,3,45
129,4,133,22/8/18 4:00,22,8,18 4:00,18,4:00,4,0
41,3,44,22/8/18 4:15,22,8,18 4:15,18,4:15,4,15
17,0,17,22/8/18 4:30,22,8,18 4:30,18,4:30,4,30
15,0,15,22/8/18 4:45,22,8,18 4:45,18,4:45,4,45
15,0,15,22/8/18 5:00,22,8,18 5:00,18,5:00,5,0
15,0,15,22/8/18 5:15,22,8,18 5:15,18,5:15,5,15
13,0,13,22/8/18 5:30,22,8,18 5:30,18,5:30,5,30
13,0,13,22/8/18 5:45,22,8,18 5:45,18,5:45,5,45
13,0,13,22/8/18 6:00,22,8,18 6:00,18,6:00,6,0
12,0,12,22/8/18 6:15,22,8,18 6:15,18,6:15,6,15
11,0,11,22/8/18 6:34,22,8,18 6:34,18,6:34,6,34
11,0,11,22/8/18 6:45,22,8,18 6:45,18,6:45,6,45
20,0,20,22/8/18 7:00,22,8,18 7:00,18,7:00,7,0
34,0,34,22/8/18 7:15,22,8,18 7:15,18,7:15,7,15
46,0,46,22/8/18 7:30,22,8,18 7:30,18,7:30,7,30
56,0,55,22/8/18 7:45,22,8,18 7:45,18,7:45,7,45
60,0,60,22/8/18 8:00,22,8,18 8:00,18,8:00,8,0
73,0,72,22/8/18 8:15,22,8,18 8:15,18,8:15,8,15
93,1,94,22/8/18 8:30,22,8,18 8:30,18,8:30,8,30
161,1,162,22/8/18 8:45,22,8,18 8:45,18,8:45,8,45
135,0,135,22/8/18 9:00,22,8,18 9:00,18,9:00,9,0
179,2,181,22/8/18 9:15,22,8,18 9:15,18,9:15,9,15
274,2,276,22/8/18 9:30,22,8,18 9:30,18,9:30,9,30
585,9,594,22/8/18 9:45,22,8,18 9:45,18,9:45,9,45
521,3,524,22/8/18 10:00,22,8,18 10:00,18,10:00,10,0
459,4,463,22/8/18 10:15,22,8,18 10:15,18,10:15,10,15
542,10,549,22/8/18 10:30,22,8,18 10:30,18,10:30,10,30
667,18,685,22/8/18 10:45,22,8,18 10:45,18,10:45,10,45
517,14,531,22/8/18 11:00,22,8,18 11:00,18,11:00,11,0
429,8,437,22/8/18 11:15,22,8,18 11:15,18,11:15,11,15
373,3,376,22/8/18 11:30,22,8,18 11:30,18,11:30,11,30
402,6,408,22/8/18 11:45,22,8,18 11:45,18,11:45,11,45
290,6,296,22/8/18 12:00,22,8,18 12:00,18,12:00,12,0
258,3,261,22/8/18 12:15,22,8,18 12:15,18,12:15,12,15
260,0,256,22/8/18 12:30,22,8,18 12:30,18,12:30,12,30
283,4,287,22/8/18 12:45,22,8,18 12:45,18,12:45,12,45
251,1,252,22/8/18 13:00,22,8,18 13:00,18,13:00,13,0
264,1,265,22/8/18 13:15,22,8,18 13:15,18,13:15,13,15
291,1,292,22/8/18 13:30,22,8,18 13:30,18,13:30,13,30
302,2,304,22/8/18 13:45,22,8,18 13:45,18,13:45,13,45
273,4,277,22/8/18 14:00,22,8,18 14:00,18,14:00,14,0
276,2,278,22/8/18 14:15,22,8,18 14:15,18,14:15,14,15
275,1,276,22/8/18 14:30,22,8,18 14:30,18,14:30,14,30
302,3,305,22/8/18 14:45,22,8,18 14:45,18,14:45,14,45
297,1,298,22/8/18 15:00,22,8,18 15:00,18,15:00,15,0
324,1,325,22/8/18 15:15,22,8,18 15:15,18,15:15,15,15
304,7,311,22/8/18 15:30,22,8,18 15:30,18,15:30,15,30
371,5,375,22/8/18 15:45,22,8,18 15:45,18,15:45,15,45
338,5,342,22/8/18 16:00,22,8,18 16:00,18,16:00,16,0
424,4,428,22/8/18 16:15,22,8,18 16:15,18,16:15,16,15
371,4,375,22/8/18 16:30,22,8,18 16:30,18,16:30,16,30
410,3,413,22/8/18 16:45,22,8,18 16:45,18,16:45,16,45
376,5,381,22/8/18 17:00,22,8,18 17:00,18,17:00,17,0
582,10,584,22/8/18 17:15,22,8,18 17:15,18,17:15,17,15
452,8,460,22/8/18 17:30,22,8,18 17:30,18,17:30,17,30
426,2,428,22/8/18 17:49,22,8,18 17:49,18,17:49,17,49
380,3,383,22/8/18 18:00,22,8,18 18:00,18,18:00,18,0
434,6,440,22/8/18 18:15,22,8,18 18:15,18,18:15,18,15
434,5,439,22/8/18 18:30,22,8,18 18:30,18,18:30,18,30
450,6,456,22/8/18 18:45,22,8,18 18:45,18,18:45,18,45
427,3,430,22/8/18 19:00,22,8,18 19:00,18,19:00,19,0
502,12,514,22/8/18 19:15,22,8,18 19:15,18,19:15,19,15
501,8,509,22/8/18 19:30,22,8,18 19:30,18,19:30,19,30
592,6,598,22/8/18 19:45,22,8,18 19:45,18,19:45,19,45
590,13,603,22/8/18 20:00,22,8,18 20:00,18,20:00,20,0
756,18,774,22/8/18 20:15,22,8,18 20:15,18,20:15,20,15
761,8,769,22/8/18 20:30,22,8,18 20:30,18,20:30,20,30
757,4,761,22/8/18 20:45,22,8,18 20:45,18,20:45,20,45
654,5,659,22/8/18 21:00,22,8,18 21:00,18,21:00,21,0
722,8,730,22/8/18 21:15,22,8,18 21:15,18,21:15,21,15
648,6,654,22/8/18 21:30,22,8,18 21:30,18,21:30,21,30
666,2,668,22/8/18 21:45,22,8,18 21:45,18,21:45,21,45
577,4,581,22/8/18 22:00,22,8,18 22:00,18,22:00,22,0
639,3,642,22/8/18 22:15,22,8,18 22:15,18,22:15,22,15
584,3,587,22/8/18 22:30,22,8,18 22:30,18,22:30,22,30
526,3,529,22/8/18 22:45,22,8,18 22:45,18,22:45,22,45
511,2,513,22/8/18 23:00,22,8,18 23:00,18,23:00,23,0
490,6,496,22/8/18 23:15,22,8,18 23:15,18,23:15,23,15
448,4,452,22/8/18 23:30,22,8,18 23:30,18,23:30,23,30
379,5,384,22/8/18 23:45,22,8,18 23:45,18,23:45,23,45
337,7,344,25/8/18 0:00,25,8,18 0:00,18,0:00,0,0
353,3,356,25/8/18 0:15,25,8,18 0:15,18,0:15,0,15
303,2,305,25/8/18 0:30,25,8,18 0:30,18,0:30,0,30
259,4,263,25/8/18 0:45,25,8,18 0:45,18,0:45,0,45
237,2,239,25/8/18 1:00,25,8,18 1:00,18,1:00,1,0
291,2,293,25/8/18 1:15,25,8,18 1:15,18,1:15,1,15
258,6,264,25/8/18 1:30,25,8,18 1:30,18,1:30,1,30
253,5,258,25/8/18 1:45,25,8,18 1:45,18,1:45,1,45
212,2,214,25/8/18 2:00,25,8,18 2:00,18,2:00,2,0
259,5,264,25/8/18 2:15,25,8,18 2:15,18,2:15,2,15
239,2,241,25/8/18 2:30,25,8,18 2:30,18,2:30,2,30
198,2,200,25/8/18 2:45,25,8,18 2:45,18,2:45,2,45
221,3,224,25/8/18 3:00,25,8,18 3:00,18,3:00,3,0
137,3,140,25/8/18 3:16,25,8,18 3:16,18,3:16,3,16
183,4,187,25/8/18 3:30,25,8,18 3:30,18,3:30,3,30
168,3,165,25/8/18 3:45,25,8,18 3:45,18,3:45,3,45
190,5,195,25/8/18 4:00,25,8,18 4:00,18,4:00,4,0
171,3,174,25/8/18 4:15,25,8,18 4:15,18,4:15,4,15
154,1,155,25/8/18 4:30,25,8,18 4:30,18,4:30,4,30
147,1,148,25/8/18 4:45,25,8,18 4:45,18,4:45,4,45
159,1,158,25/8/18 5:00,25,8,18 5:00,18,5:00,5,0
128,3,131,25/8/18 5:15,25,8,18 5:15,18,5:15,5,15
132,2,134,25/8/18 5:30,25,8,18 5:30,18,5:30,5,30
133,2,135,25/8/18 5:45,25,8,18 5:45,18,5:45,5,45
133,1,124,25/8/18 6:00,25,8,18 6:00,18,6:00,6,0
101,2,103,25/8/18 6:15,25,8,18 6:15,18,6:15,6,15
83,3,86,25/8/18 6:34,25,8,18 6:34,18,6:34,6,34
68,2,70,25/8/18 6:45,25,8,18 6:45,18,6:45,6,45
62,1,63,25/8/18 7:00,25,8,18 7:00,18,7:00,7,0
64,2,66,25/8/18 7:15,25,8,18 7:15,18,7:15,7,15
57,2,59,25/8/18 7:30,25,8,18 7:30,18,7:30,7,30
62,2,64,25/8/18 7:45,25,8,18 7:45,18,7:45,7,45
65,1,66,25/8/18 8:00,25,8,18 8:00,18,8:00,8,0
79,1,80,25/8/18 8:15,25,8,18 8:15,18,8:15,8,15
60,1,61,25/8/18 8:30,25,8,18 8:30,18,8:30,8,30
59,1,60,25/8/18 8:45,25,8,18 8:45,18,8:45,8,45
50,1,51,25/8/18 9:00,25,8,18 9:00,18,9:00,9,0
63,1,64,25/8/18 9:15,25,8,18 9:15,18,9:15,9,15
87,1,88,25/8/18 9:30,25,8,18 9:30,18,9:30,9,30
112,1,113,25/8/18 9:45,25,8,18 9:45,18,9:45,9,45
77,1,78,25/8/18 10:00,25,8,18 10:00,18,10:00,10,0
88,1,89,25/8/18 10:15,25,8,18 10:15,18,10:15,10,15
102,2,104,25/8/18 10:30,25,8,18 10:30,18,10:30,10,30
142,2,144,25/8/18 10:45,25,8,18 10:45,18,10:45,10,45
110,2,112,25/8/18 11:00,25,8,18 11:00,18,11:00,11,0
128,3,131,25/8/18 11:15,25,8,18 11:15,18,11:15,11,15
147,4,151,25/8/18 11:30,25,8,18 11:30,18,11:30,11,30
194,4,198,25/8/18 11:45,25,8,18 11:45,18,11:45,11,45
187,3,190,25/8/18 12:00,25,8,18 12:00,18,12:00,12,0
174,2,176,25/8/18 12:15,25,8,18 12:15,18,12:15,12,15
188,2,190,25/8/18 12:30,25,8,18 12:30,18,12:30,12,30
256,2,258,25/8/18 12:45,25,8,18 12:45,18,12:45,12,45
208,4,212,25/8/18 13:00,25,8,18 13:00,18,13:00,13,0
222,4,226,25/8/18 13:15,25,8,18 13:15,18,13:15,13,15
249,5,254,25/8/18 13:30,25,8,18 13:30,18,13:30,13,30
278,4,280,25/8/18 13:45,25,8,18 13:45,18,13:45,13,45
244,4,248,25/8/18 14:00,25,8,18 14:00,18,14:00,14,0
287,5,290,25/8/18 14:15,25,8,18 14:15,18,14:15,14,15
283,6,289,25/8/18 14:30,25,8,18 14:30,18,14:30,14,30
311,2,313,25/8/18 14:45,25,8,18 14:45,18,14:45,14,45
298,2,299,25/8/18 15:00,25,8,18 15:00,18,15:00,15,0
321,2,323,25/8/18 15:15,25,8,18 15:15,18,15:15,15,15
305,2,307,25/8/18 15:30,25,8,18 15:30,18,15:30,15,30
336,1,337,25/8/18 15:45,25,8,18 15:45,18,15:45,15,45
300,2,302,25/8/18 16:00,25,8,18 16:00,18,16:00,16,0
336,4,332,25/8/18 16:15,25,8,18 16:15,18,16:15,16,15
329,2,331,25/8/18 16:30,25,8,18 16:30,18,16:30,16,30
313,5,318,25/8/18 16:45,25,8,18 16:45,18,16:45,16,45
250,4,254,25/8/18 17:00,25,8,18 17:00,18,17:00,17,0
270,5,275,25/8/18 17:15,25,8,18 17:15,18,17:15,17,15
262,5,267,25/8/18 17:30,25,8,18 17:30,18,17:30,17,30
289,3,292,25/8/18 17:45,25,8,18 17:45,18,17:45,17,45
250,4,254,25/8/18 18:00,25,8,18 18:00,18,18:00,18,0
321,1,322,25/8/18 18:15,25,8,18 18:15,18,18:15,18,15
342,2,344,25/8/18 18:30,25,8,18 18:30,18,18:30,18,30
350,2,352,25/8/18 18:45,25,8,18 18:45,18,18:45,18,45
304,8,312,25/8/18 19:00,25,8,18 19:00,18,19:00,19,0
350,5,355,25/8/18 19:15,25,8,18 19:15,18,19:15,19,15
364,1,365,25/8/18 19:30,25,8,18 19:30,18,19:30,19,30
334,1,335,25/8/18 19:45,25,8,18 19:45,18,19:45,19,45
311,4,315,25/8/18 20:00,25,8,18 20:00,18,20:00,20,0
336,2,338,25/8/18 20:15,25,8,18 20:15,18,20:15,20,15
335,6,341,25/8/18 20:30,25,8,18 20:30,18,20:30,20,30
344,3,347,25/8/18 20:45,25,8,18 20:45,18,20:45,20,45
346,1,347,25/8/18 21:00,25,8,18 21:00,18,21:00,21,0
373,1,374,25/8/18 21:15,25,8,18 21:15,18,21:15,21,15
355,0,355,25/8/18 21:30,25,8,18 21:30,18,21:30,21,30
445,1,438,25/8/18 21:45,25,8,18 21:45,18,21:45,21,45
337,2,339,25/8/18 22:00,25,8,18 22:00,18,22:00,22,0
352,3,355,25/8/18 22:15,25,8,18 22:15,18,22:15,22,15
366,2,368,25/8/18 22:30,25,8,18 22:30,18,22:30,22,30
339,1,340,25/8/18 22:45,25,8,18 22:45,18,22:45,22,45
347,2,349,25/8/18 23:00,25,8,18 23:00,18,23:00,23,0
372,5,377,25/8/18 23:15,25,8,18 23:15,18,23:15,23,15
282,2,284,25/8/18 23:30,25,8,18 23:30,18,23:30,23,30
310,2,302,25/8/18 23:45,25,8,18 23:45,18,23:45,23,45
247,0,247,26/8/18 0:00,26,8,18 0:00,18,0:00,0,0
261,1,262,26/8/18 0:15,26,8,18 0:15,18,0:15,0,15
228,2,230,26/8/18 0:30,26,8,18 0:30,18,0:30,0,30
217,0,217,26/8/18 0:45,26,8,18 0:45,18,0:45,0,45
177,2,179,26/8/18 1:00,26,8,18 1:00,18,1:00,1,0
184,5,189,26/8/18 1:15,26,8,18 1:15,18,1:15,1,15
205,1,206,26/8/18 1:30,26,8,18 1:30,18,1:30,1,30
201,2,203,26/8/18 1:45,26,8,18 1:45,18,1:45,1,45
189,2,191,26/8/18 2:00,26,8,18 2:00,18,2:00,2,0
228,6,234,26/8/18 2:15,26,8,18 2:15,18,2:15,2,15
210,4,214,26/8/18 2:30,26,8,18 2:30,18,2:30,2,30
187,1,188,26/8/18 2:45,26,8,18 2:45,18,2:45,2,45
167,1,168,26/8/18 3:00,26,8,18 3:00,18,3:00,3,0
169,0,169,26/8/18 3:15,26,8,18 3:15,18,3:15,3,15
155,2,157,26/8/18 3:30,26,8,18 3:30,18,3:30,3,30
105,1,106,26/8/18 3:45,26,8,18 3:45,18,3:45,3,45
119,1,120,26/8/18 4:00,26,8,18 4:00,18,4:00,4,0
103,1,104,26/8/18 4:15,26,8,18 4:15,18,4:15,4,15
108,2,110,26/8/18 4:30,26,8,18 4:30,18,4:30,4,30
103,1,104,26/8/18 4:45,26,8,18 4:45,18,4:45,4,45
107,0,107,26/8/18 5:00,26,8,18 5:00,18,5:00,5,0
120,0,120,26/8/18 5:15,26,8,18 5:15,18,5:15,5,15
103,0,103,26/8/18 5:30,26,8,18 5:30,18,5:30,5,30
117,4,121,26/8/18 5:45,26,8,18 5:45,18,5:45,5,45
95,6,96,26/8/18 6:00,26,8,18 6:00,18,6:00,6,0
91,2,83,26/8/18 6:15,26,8,18 6:15,18,6:15,6,15
74,3,73,26/8/18 6:34,26,8,18 6:34,18,6:34,6,34
59,1,60,26/8/18 6:45,26,8,18 6:45,18,6:45,6,45
53,0,53,26/8/18 7:00,26,8,18 7:00,18,7:00,7,0
62,1,63,26/8/18 7:15,26,8,18 7:15,18,7:15,7,15
61,0,61,26/8/18 7:30,26,8,18 7:30,18,7:30,7,30
60,0,60,26/8/18 7:45,26,8,18 7:45,18,7:45,7,45
68,1,69,26/8/18 8:00,26,8,18 8:00,18,8:00,8,0
49,1,50,26/8/18 8:15,26,8,18 8:15,18,8:15,8,15
92,1,93,26/8/18 8:30,26,8,18 8:30,18,8:30,8,30
77,0,77,26/8/18 8:45,26,8,18 8:45,18,8:45,8,45
59,0,59,26/8/18 9:00,26,8,18 9:00,18,9:00,9,0
62,1,63,26/8/18 9:15,26,8,18 9:15,18,9:15,9,15
87,1,88,26/8/18 9:30,26,8,18 9:30,18,9:30,9,30
81,0,81,26/8/18 9:45,26,8,18 9:45,18,9:45,9,45
70,0,70,26/8/18 10:00,26,8,18 10:00,18,10:00,10,0
66,0,66,26/8/18 10:15,26,8,18 10:15,18,10:15,10,15
75,0,75,26/8/18 10:30,26,8,18 10:30,18,10:30,10,30
108,0,108,26/8/18 10:45,26,8,18 10:45,18,10:45,10,45
82,0,78,26/8/18 11:00,26,8,18 11:00,18,11:00,11,0
83,0,83,26/8/18 11:15,26,8,18 11:15,18,11:15,11,15
91,0,91,26/8/18 11:30,26,8,18 11:30,18,11:30,11,30
137,0,137,26/8/18 11:45,26,8,18 11:45,18,11:45,11,45
119,0,119,26/8/18 12:00,26,8,18 12:00,18,12:00,12,0
119,0,119,26/8/18 12:15,26,8,18 12:15,18,12:15,12,15
138,1,139,26/8/18 12:30,26,8,18 12:30,18,12:30,12,30
185,0,185,26/8/18 12:45,26,8,18 12:45,18,12:45,12,45
151,0,151,26/8/18 13:00,26,8,18 13:00,18,13:00,13,0
170,0,170,26/8/18 13:15,26,8,18 13:15,18,13:15,13,15
172,1,173,26/8/18 13:30,26,8,18 13:30,18,13:30,13,30
216,1,217,26/8/18 13:45,26,8,18 13:45,18,13:45,13,45
239,4,243,26/8/18 14:00,26,8,18 14:00,18,14:00,14,0
205,2,207,26/8/18 14:15,26,8,18 14:15,18,14:15,14,15
264,2,266,26/8/18 14:30,26,8,18 14:30,18,14:30,14,30
289,3,292,26/8/18 14:45,26,8,18 14:45,18,14:45,14,45
243,1,244,26/8/18 15:00,26,8,18 15:00,18,15:00,15,0
263,2,265,26/8/18 15:15,26,8,18 15:15,18,15:15,15,15
290,2,285,26/8/18 15:30,26,8,18 15:30,18,15:30,15,30
297,3,300,26/8/18 15:45,26,8,18 15:45,18,15:45,15,45
288,3,291,26/8/18 16:00,26,8,18 16:00,18,16:00,16,0
308,2,310,26/8/18 16:15,26,8,18 16:15,18,16:15,16,15
264,6,270,26/8/18 16:30,26,8,18 16:30,18,16:30,16,30
288,5,293,26/8/18 16:45,26,8,18 16:45,18,16:45,16,45
225,2,227,26/8/18 17:00,26,8,18 17:00,18,17:00,17,0
274,3,277,26/8/18 17:15,26,8,18 17:15,18,17:15,17,15
261,2,263,26/8/18 17:30,26,8,18 17:30,18,17:30,17,30
263,4,267,26/8/18 17:45,26,8,18 17:45,18,17:45,17,45
256,3,259,26/8/18 18:00,26,8,18 18:00,18,18:00,18,0
266,3,269,26/8/18 18:15,26,8,18 18:15,18,18:15,18,15
322,0,322,26/8/18 18:30,26,8,18 18:30,18,18:30,18,30
328,2,330,26/8/18 18:45,26,8,18 18:45,18,18:45,18,45
311,2,313,26/8/18 19:00,26,8,18 19:00,18,19:00,19,0
352,5,357,26/8/18 19:15,26,8,18 19:15,18,19:15,19,15
337,0,335,26/8/18 19:30,26,8,18 19:30,18,19:30,19,30
358,1,357,26/8/18 19:45,26,8,18 19:45,18,19:45,19,45
348,3,351,26/8/18 20:00,26,8,18 20:00,18,20:00,20,0
342,6,348,26/8/18 20:15,26,8,18 20:15,18,20:15,20,15
382,5,387,26/8/18 20:30,26,8,18 20:30,18,20:30,20,30
404,2,406,26/8/18 20:45,26,8,18 20:45,18,20:45,20,45
339,7,346,26/8/18 21:00,26,8,18 21:00,18,21:00,21,0
392,6,398,26/8/18 21:15,26,8,18 21:15,18,21:15,21,15
383,1,384,26/8/18 21:30,26,8,18 21:30,18,21:30,21,30
416,3,419,26/8/18 21:45,26,8,18 21:45,18,21:45,21,45
347,1,348,26/8/18 22:00,26,8,18 22:00,18,22:00,22,0
380,6,386,26/8/18 22:15,26,8,18 22:15,18,22:15,22,15
379,3,382,26/8/18 22:30,26,8,18 22:30,18,22:30,22,30
369,3,372,26/8/18 22:45,26,8,18 22:45,18,22:45,22,45
345,5,350,26/8/18 23:00,26,8,18 23:00,18,23:00,23,0
340,4,344,26/8/18 23:15,26,8,18 23:15,18,23:15,23,15
309,2,311,26/8/18 23:30,26,8,18 23:30,18,23:30,23,30
264,0,264,26/8/18 23:45,26,8,18 23:45,18,23:45,23,45
268,1,269,27/8/18 0:00,27,8,18 0:00,18,0:00,0,0
242,1,243,27/8/18 0:15,27,8,18 0:15,18,0:15,0,15
197,2,199,27/8/18 0:30,27,8,18 0:30,18,0:30,0,30
196,3,198,27/8/18 0:45,27,8,18 0:45,18,0:45,0,45
200,2,202,27/8/18 1:00,27,8,18 1:00,18,1:00,1,0
234,3,237,27/8/18 1:15,27,8,18 1:15,18,1:15,1,15
201,1,202,27/8/18 1:30,27,8,18 1:30,18,1:30,1,30
192,1,192,27/8/18 1:45,27,8,18 1:45,18,1:45,1,45
191,2,186,27/8/18 2:00,27,8,18 2:00,18,2:00,2,0
201,1,202,27/8/18 2:15,27,8,18 2:15,18,2:15,2,15
198,0,198,27/8/18 2:30,27,8,18 2:30,18,2:30,2,30
137,2,139,27/8/18 2:45,27,8,18 2:45,18,2:45,2,45
139,4,143,27/8/18 3:00,27,8,18 3:00,18,3:00,3,0
128,3,131,27/8/18 3:15,27,8,18 3:15,18,3:15,3,15
94,3,97,27/8/18 3:30,27,8,18 3:30,18,3:30,3,30
85,1,86,27/8/18 3:45,27,8,18 3:45,18,3:45,3,45
66,1,67,27/8/18 4:00,27,8,18 4:00,18,4:00,4,0
31,1,32,27/8/18 4:15,27,8,18 4:15,18,4:15,4,15
16,0,16,27/8/18 4:30,27,8,18 4:30,18,4:30,4,30
12,0,12,27/8/18 4:45,27,8,18 4:45,18,4:45,4,45
11,0,11,27/8/18 5:00,27,8,18 5:00,18,5:00,5,0
11,0,11,27/8/18 5:15,27,8,18 5:15,18,5:15,5,15
11,0,11,27/8/18 5:30,27,8,18 5:30,18,5:30,5,30
11,0,11,27/8/18 5:45,27,8,18 5:45,18,5:45,5,45
10,0,10,27/8/18 6:00,27,8,18 6:00,18,6:00,6,0
10,0,10,27/8/18 6:15,27,8,18 6:15,18,6:15,6,15
19,0,10,27/8/18 6:34,27,8,18 6:34,18,6:34,6,34
10,0,10,27/8/18 6:45,27,8,18 6:45,18,6:45,6,45
21,0,21,27/8/18 7:00,27,8,18 7:00,18,7:00,7,0
34,0,34,27/8/18 7:15,27,8,18 7:15,18,7:15,7,15
33,0,33,27/8/18 7:30,27,8,18 7:30,18,7:30,7,30
52,0,51,27/8/18 7:45,27,8,18 7:45,18,7:45,7,45
49,0,49,27/8/18 8:00,27,8,18 8:00,18,8:00,8,0
63,0,63,27/8/18 8:15,27,8,18 8:15,18,8:15,8,15
104,0,104,27/8/18 8:30,27,8,18 8:30,18,8:30,8,30
150,2,152,27/8/18 8:45,27,8,18 8:45,18,8:45,8,45
144,1,145,27/8/18 9:00,27,8,18 9:00,18,9:00,9,0
212,1,213,27/8/18 9:15,27,8,18 9:15,18,9:15,9,15
331,4,335,27/8/18 9:30,27,8,18 9:30,18,9:30,9,30
633,8,641,27/8/18 9:45,27,8,18 9:45,18,9:45,9,45
548,7,555,27/8/18 10:00,27,8,18 10:00,18,10:00,10,0
519,10,529,27/8/18 10:15,27,8,18 10:15,18,10:15,10,15
633,17,650,27/8/18 10:30,27,8,18 10:30,18,10:30,10,30
697,18,715,27/8/18 10:45,27,8,18 10:45,18,10:45,10,45
538,20,558,27/8/18 11:00,27,8,18 11:00,18,11:00,11,0
419,14,433,27/8/18 11:15,27,8,18 11:15,18,11:15,11,15
364,13,377,27/8/18 11:30,27,8,18 11:30,18,11:30,11,30
367,13,380,27/8/18 11:45,27,8,18 11:45,18,11:45,11,45
292,9,301,27/8/18 12:00,27,8,18 12:00,18,12:00,12,0
253,7,260,27/8/18 12:15,27,8,18 12:15,18,12:15,12,15
281,9,290,27/8/18 12:30,27,8,18 12:30,18,12:30,12,30
294,9,303,27/8/18 12:45,27,8,18 12:45,18,12:45,12,45
273,8,281,27/8/18 13:00,27,8,18 13:00,18,13:00,13,0
277,7,284,27/8/18 13:15,27,8,18 13:15,18,13:15,13,15
251,6,257,27/8/18 13:30,27,8,18 13:30,18,13:30,13,30
296,6,302,27/8/18 13:45,27,8,18 13:45,18,13:45,13,45
303,9,312,27/8/18 14:00,27,8,18 14:00,18,14:00,14,0
287,9,296,27/8/18 14:15,27,8,18 14:15,18,14:15,14,15
302,10,310,27/8/18 14:30,27,8,18 14:30,18,14:30,14,30
333,7,335,27/8/18 14:45,27,8,18 14:45,18,14:45,14,45
285,8,293,27/8/18 15:00,27,8,18 15:00,18,15:00,15,0
345,12,357,27/8/18 15:15,27,8,18 15:15,18,15:15,15,15
352,12,364,27/8/18 15:30,27,8,18 15:30,18,15:30,15,30
422,10,432,27/8/18 15:45,27,8,18 15:45,18,15:45,15,45
375,8,383,27/8/18 16:00,27,8,18 16:00,18,16:00,16,0
454,13,467,27/8/18 16:15,27,8,18 16:15,18,16:15,16,15
401,11,412,27/8/18 16:30,27,8,18 16:30,18,16:30,16,30
445,17,462,27/8/18 16:45,27,8,18 16:45,18,16:45,16,45
375,15,390,27/8/18 17:00,27,8,18 17:00,18,17:00,17,0
600,13,613,27/8/18 17:15,27,8,18 17:15,18,17:15,17,15
499,5,502,27/8/18 17:30,27,8,18 17:30,18,17:30,17,30
460,7,467,27/8/18 17:45,27,8,18 17:45,18,17:45,17,45
382,5,387,27/8/18 18:00,27,8,18 18:00,18,18:00,18,0
505,5,510,27/8/18 18:15,27,8,18 18:15,18,18:15,18,15
439,3,442,27/8/18 18:30,27,8,18 18:30,18,18:30,18,30
450,3,453,27/8/18 18:45,27,8,18 18:45,18,18:45,18,45
430,4,434,27/8/18 19:00,27,8,18 19:00,18,19:00,19,0
557,4,561,27/8/18 19:15,27,8,18 19:15,18,19:15,19,15
569,5,574,27/8/18 19:30,27,8,18 19:30,18,19:30,19,30
688,3,691,27/8/18 19:45,27,8,18 19:45,18,19:45,19,45
618,6,624,27/8/18 20:00,27,8,18 20:00,18,20:00,20,0
854,9,863,27/8/18 20:15,27,8,18 20:15,18,20:15,20,15
814,12,825,27/8/18 20:30,27,8,18 20:30,18,20:30,20,30
777,5,782,27/8/18 20:45,27,8,18 20:45,18,20:45,20,45
691,10,701,27/8/18 21:00,27,8,18 21:00,18,21:00,21,0
741,4,745,27/8/18 21:15,27,8,18 21:15,18,21:15,21,15
670,4,673,27/8/18 21:30,27,8,18 21:30,18,21:30,21,30
624,2,626,27/8/18 21:45,27,8,18 21:45,18,21:45,21,45
585,7,592,27/8/18 22:00,27,8,18 22:00,18,22:00,22,0
621,6,627,27/8/18 22:15,27,8,18 22:15,18,22:15,22,15
584,0,584,27/8/18 22:30,27,8,18 22:30,18,22:30,22,30
488,6,494,27/8/18 22:45,27,8,18 22:45,18,22:45,22,45
495,3,498,27/8/18 23:00,27,8,18 23:00,18,23:00,23,0
455,6,454,27/8/18 23:15,27,8,18 23:15,18,23:15,23,15
413,4,417,27/8/18 23:30,27,8,18 23:30,18,23:30,23,30
330,2,332,27/8/18 23:45,27,8,18 23:45,18,23:45,23,45
302,3,305,28/8/18 0:00,28,8,18 0:00,18,0:00,0,0
339,3,342,28/8/18 0:15,28,8,18 0:15,18,0:15,0,15
285,2,287,28/8/18 0:30,28,8,18 0:30,18,0:30,0,30
247,1,248,28/8/18 0:45,28,8,18 0:45,18,0:45,0,45
255,5,260,28/8/18 1:00,28,8,18 1:00,18,1:00,1,0
244,6,250,28/8/18 1:15,28,8,18 1:15,18,1:15,1,15
233,7,240,28/8/18 1:30,28,8,18 1:30,18,1:30,1,30
218,2,220,28/8/18 1:45,28,8,18 1:45,18,1:45,1,45
214,2,216,28/8/18 2:00,28,8,18 2:00,18,2:00,2,0
238,0,238,28/8/18 2:15,28,8,18 2:15,18,2:15,2,15
196,2,198,28/8/18 2:30,28,8,18 2:30,18,2:30,2,30
183,0,183,28/8/18 2:45,28,8,18 2:45,18,2:45,2,45
167,2,169,28/8/18 3:00,28,8,18 3:00,18,3:00,3,0
